addr_ctpv_nm,nation_yn,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"경기도","N",82,"20211118","정상운영","2021-12-05","실내","13936",313,"","25YdDOI5LF9h3RR51vpgreEoeLnezX/MYa/RtmSAlns=","축구","안양시","관양동","안양시","13936","","2023-03-07","신고","경기도","UK EnC 축구클럽 안양센터","경기도 안양시 동안구 관평로319번길 29(관양동)","Y","체육교습업","경기도 안양시 동안구 관양동 1389-4"
"경기도","N",83,"20221201","정상운영","2022-12-15","실내","15880",155,"","jWl0Hk9PksjY/oK3OPye6Mi64mvRO0t72uQhvVS68fk=","축구","군포시","부곡동","군포시","15880","","2023-05-09","신고","경기도","빌드업 풋볼 클럽","경기도 군포시 군포첨단산업2로7번길 8(부곡동)","Y","체육교습업","경기도 군포시 부곡동 1246 군포 에이스 더블유밸리"
"경기도","Y",84,"19990101","정상운영","2016-12-31","","17300","","","tLQmHJ/36ermOr1odfjTdCiZDr/2KvcuJpX/Rx8DLb4=","축구장","이천시","도암리","이천시","17300","031-526-9416","2023-02-20","공공","경기도","이천선수촌 뇌성축구장","경기도 이천시 신둔면 석동로 167","N","축구장",""
"전라북도","N",85,"20220725","정상운영","2022-11-23","없음","54976",261,"4층","qYMgTStPVs/9EOWee0Ly5L2Ps5b6n7s6Tn7EcYBbfws=","축구","전주시","중화산동2가","전주시 완산구","54976","","2023-02-20","신고","전라북도","H.V 스포츠클럽","전라북도 전주시 완산구 중화산로 74(중화산동2가)","Y","체육교습업","전라북도 전주시 완산구 중화산동2가 613-5"
"경상남도","N",86,"20211129","정상운영","2022-02-24","없음","51382",194,"710호","rztNz9MRPrAc2ezEH/Fi/q88LFckNzBg8nN288uPgmk=","축구","창원시","중동","창원시","51382","","2023-05-08","신고","경상남도","USA 스포츠 축구교실 유니시티점","경상남도 창원시 의창구 중동중앙로 47(중동)","Y","체육교습업","경상남도 창원시 의창구 중동 784-1 어반브릭스"
"경기도","N",87,"20220701","정상운영","2022-08-23","없음","11490",0,"(광사동)","8mXJbjURi+DQhLGWXuzLEs7BWRAgiGAqDmbx2BNu/1U=","축구","양주시","","양주시","11490","","2023-05-02","신고","경기도","양주FSC축구센터","경기도 양주시 고읍남로 46(광사동)","Y","체육교습업","경기도 양주시 광사동 714"
"경기도","N",88,"20210225","정상운영","2021-12-19","없음","11429",1399,"","HlCsIUfTTM31dsj4rp8pXLoPrhmNGiJlE56WDPXIOgU=","축구","양주시","","양주시","11429","031-857-0877","2023-05-03","신고","경기도","디원(D.ONE)","경기도 양주시 은현면 화합로1080번길 174","Y","체육교습업","경기도 양주시 은현면 용암리 856-1"
"경기도","N",89,"20211126","정상운영","2021-12-06","없음","16871",438,"파인창고 a동 1층 (죽전동)","grxKY8ZegETUUMijCtwzy/zBH/Hq8R/cWaFfwktrcvw=","축구","용인시","","용인시","16871","031-715-7934","2023-05-03","신고","경기도","훼밀리월드","경기도 용인시 수지구 대지로15번길 88-1(죽전동)","Y","체육교습업","경기도 용인시 수지구 죽전동 581-6 파인창고"
"경기도","N",90,"20211124","정상운영","2021-12-06","없음","16805",331,"1층 (성복동)","8CcdTuXjKlGb51lv3A7qUuaCc07BkLjnXHKFMFXDG7s=","축구","용인시","","용인시","16805","031-266-7727","2023-05-03","신고","경기도","(주)탑스포츠클럽","경기도 용인시 수지구 성복2로 291(성복동)","Y","체육교습업","경기도 용인시 수지구 성복동 526-1"
"인천광역시","Y",91,"19999999","정상운영","2019-10-08","실외","22688","","","5MUrRkKvaqNeowpsMu2lvog0uujfSt8KNCh3PkZVXQ0=","축구장","서구","백석동","서구","22688","032-560-9300","2023-02-08","공공","인천광역시","수도권매립지관리공사 2,3 축구장","인천광역시 서구 거월로 61 (백석동)","N","축구장","인천광역시 서구 백석동 58 수도권매립지공사"
"경상남도","N",92,"19999999","정상운영","2021-08-04","실외","","","","d5reWHeBY1p54Q4PX+8swOq3TC3EW5sZRSptvdaA66I=","축구장","양산시","호계동","양산시","","055-392-3404","2023-02-23","공공","경상남도","(축구장-11) 삼성체육공원","경남 양산시 호계동 665","N","축구장","경남 양산시 호계동 665"
"인천광역시","Y",93,"19999999","정상운영","2019-10-08","실외","22688","","","rk/P5bn1uZHPND373cNBtTtaX1/IUxhVcdZ5iwnRFds=","축구장","서구","백석동","서구","22688","032-560-9300","2023-02-08","공공","인천광역시","수도권매립지관리공사 1 축구장","인천광역시 서구 거월로 61 (백석동)","N","축구장","인천광역시 서구 백석동 58 수도권매립지공사"
"인천광역시","N",94,"20210608","정상운영","2023-03-15","없음","21933",209,"영남스포츠센터 2층 일부호 (연수동)","","축구","연수구","연수동","","21933","032-814-3512","2023-05-10","신고","인천광역시","Fun Kids 스포츠 아카데미","인천광역시 연수구 새말로107번길 16(연수동)","Y","체육교습업","인천광역시 연수구 연수동 577 영남스포츠센터"
"경기도","N",95,"20230317","정상운영","2023-03-20","없음","14005",484,"7층 옥상호","","축구","안양시","안양동","안양시","14005","","2023-03-20","신고","경기도","SN축구클럽","경기도 안양시 만안구 안양로329번길 108(안양동)","Y","체육교습업","경기도 안양시 만안구 안양동 900-10 안양월드"
"경기도","N",96,"20061201","정상운영","2016-11-07","없음","480080","","","XDr1xVxwWFUamxuUin4coBsKl480Incc2jOsoMMLHbk=","축구장","의정부시","","의정부시","480080","031-851-6699","2023-02-20","공공","경기도","곤제축구장","의정부시 송현로 125","N","축구장","경기 의정부시 송현로 125"
"충청북도","N",97,"20221110","정상운영","2023-02-20","없음","27929",469,"2층","","축구","증평군","","증평군","27929","043-836-6408","2023-02-20","신고","충청북도","증평 HIVE 풋볼 아카데미","충청북도 증평군 증평읍 삼보로 89","N","체육교습업","충청북도 증평군 증평읍 초중리 40-15"
"서울특별시","N",98,"20210125","정상운영","2022-11-04","실내","07641",480,"금만물산 A동 2층 (외발산동)","EnUOvuy8cRyh6ol5cy6kdONL896yIoMOWGL+aYrEarY=","축구","강서구","","강서구","07641","","2023-02-20","신고","서울특별시","리핏 스포츠","서울특별시 강서구 남부순환로19길 48-37(외발산동)","Y","체육교습업","서울특별시 강서구 외발산동 225-10 금만물산"
"경기도","N",99,"20211108","폐업","2021-12-02","없음","10905",212,"","PW14UJshUDI0Nf/0PfenUaVhfSRoIqbNSy7z88XDPKg=","축구","파주시","동패동","파주시","10905","","2023-03-22","신고","경기도","문산축구교실","경기도 파주시 미래로 369-59(동패동)","Y","체육교습업","경기도 파주시 동패동 1761-6"
"충청남도","N",100,"20211102","정상운영","2022-09-03","없음","31078",357,"","n9aL+u4Qm7k3sCfkjn9HNffHoExrOVlauqPoCugSE0k=","축구","천안시","성성동","천안시 서북구","31078","","2023-03-22","신고","충청남도","훈축구교실(천안)","충청남도 천안시 서북구 성성8로 2-40(성성동)","Y","체육교습업","충청남도 천안시 서북구 성성동 671"
"울산광역시","N",101,"20230410","정상운영","2023-04-11","실내","44215",292,"(매곡동)","","축구","북구","","북구","44215","052----","2023-05-02","신고","울산광역시","제이에이치 풋볼아카데미","울산광역시 북구 신기9길 21 (매곡동)","Y","체육교습업","울산광역시 북구 매곡동 919-1"
"경기도","N",102,"20230410","정상운영","2023-05-03","없음","13623",487,"","","축구","성남시","구미동","성남시","13623","031-719-5255","2023-05-03","신고","경기도","SFA 스포츠(구미점)","경기도 성남시 분당구 무지개로 144 (구미동, 무지개마을)","Y","체육교습업","경기도 성남시 분당구 구미동 221 무지개마을"
"부산광역시","N",103,"20230315","정상운영","2023-03-17","없음","46773",266,"SM빌딩 3층 301호","","축구","강서구","명지동","강서구","46773","","2023-03-17","신고","부산광역시","아이파크 풋볼 아카데미 명지","부산광역시 강서구 명지국제8로 265(명지동)","Y","체육교습업","부산광역시 강서구 명지동 3358-5 SM빌딩"
"경기도","N",104,"20211118","정상운영","2021-11-24","없음","15849",297,"","Ctp12DZ46uI6ZoVb2ceMIaNMGYdkjnCpdtIttkEHabg=","축구","군포시","당정동","군포시","15849","","2023-05-09","신고","경기도","UYS유소년스포츠클럽","경기도 군포시 당정로28번길 24(당정동)","Y","체육교습업","경기도 군포시 당정동 358-3"
"경기도","N",105,"20210512","정상운영","2021-06-10","없음","15862",490,"B01호","Xc/Lql1VNKLN4r3CnO8xBoYvoFVaI0GzaJ1dHkwS6i8=","축구","군포시","금정동","군포시","15862","","2023-05-09","신고","경기도","사카스포츠","경기도 군포시 오금로 71 (금정동)","Y","체육교습업","경기도 군포시 금정동 872-6"
"경기도","N",106,"20210906","정상운영","2021-09-24","없음","16879",416,"203호","SY858zX2XdEehMdzTX0sp+JsTJteccOHOe1GhK4Dku0=","축구","용인시","죽전동","용인시 수지구","16879","031-261-1032","2023-05-03","신고","경기도","메이저풋볼스킬 죽전점","경기도 용인시 수지구 죽전로 232(죽전동)","Y","체육교습업","경기도 용인시 수지구 죽전동 1350"
"경기도","N",107,"20211118","정상운영","2021-12-06","없음","16862",495,"1층","hDvLVYl8F/k9/ySzQuLBilRHI5PPyXQDuoRbChgJIns=","축구","용인시","상현동","용인시","16862","031-897-6550","2023-05-03","신고","경기도","위너스 스포츠 아카데미","경기도 용인시 수지구 심곡로 12-8(상현동)","Y","체육교습업","경기도 용인시 수지구 상현동 345-5"
"충청북도","N",108,"20211123","정상운영","2021-12-07","없음","28181",2028,"","u7g/4kuHhasKlf/IUGeBdvWyR6SNUlhBJ3OQJ1kroQ8=","축구","청주시","비하동","청주시","28181","","2023-05-05","신고","충청북도","청주FC u12","충청북도 청주시 서원구 남이면 가좌신송로 40-20","Y","체육교습업","충청북도 청주시 서원구 남이면 가좌리 106-5 "
"경기도","N",109,"20211122","정상운영","2021-11-24","없음","18112",682,"","boyNrUEx4zLqyZUswHC+r/KBf1CczkdybT2l1ucYwRc=","축구","오산시","내삼미동","오산시","18112","031-223-5554","2023-03-08","신고","경기도","TNP 스포츠클럽","경기도 오산시 경기대로658번길 45(내삼미동)","Y","체육교습업","경기도 오산시 내삼미동 509"
"경기도","N",110,"20211124","정상운영","2021-11-25","실내","18145",498,"","l3ljE1hIFqt8DkJqtBG/JenaNuo3qcg5jw7/bTE3YHk=","축구","오산시","원동","오산시","18145","","2023-05-03","신고","경기도","플라이키즈&피닉스","경기도 오산시 경기대로 108(원동)","Y","체육교습업","경기도 오산시 원동 495 한빛프라자"
"세종특별자치시","N",111,"20221102","정상운영","2023-02-09","실내","30083",459,"","","축구","세종시","용포리","세종시","30083","","2023-02-09","신고","세종특별자치시","세종YNA축구클럽","세종특별자치시 금남면 용포로 115","Y","체육교습업","세종특별자치시 금남면 용포리 213-8"
"서울특별시","N",112,"20220914","정상운영","2022-11-01","없음","07275",237,"2층 206호 (양평동2가)","hDl73cdaKBgazYXZ+bvoxEV27C/ftdkqdf2T6y3D4k8=","축구","영등포구","양평동2가","영등포구","07275","","2023-04-12","신고","서울특별시","이엔제이 스포츠","서울특별시 영등포구 영등포로 21, 2층 206호 (양평동2가)","Y","체육교습업","서울특별시 영등포구 양평동2가 37-2 206호"
"인천광역시","N",113,"20211104","정상운영","2023-04-11","없음","22001",97,"에이스프라자3차 2층 204호 (송도동)","","축구","연수구","송도동","연수구","22001","032-858-8815","2023-04-12","신고","인천광역시","페어플레이","인천광역시 연수구 신송로 170 (송도동)","Y","체육교습업","인천광역시 연수구 송도동 20-12 에이스프라자3차"
"경기도","N",114,"20230206","정상운영","2023-02-09","없음","10909",263,"","","축구","파주시","야당동","파주시","10909","","2023-05-10","신고","경기도","티라노 스포츠 클럽","경기도 파주시 운정1길 101(야당동)","Y","체육교습업","경기도 파주시 야당동 45-30"
"경기도","N",115,"20210706","정상운영","2021-10-13","실내","17864",406,"","womJEqIIqgX4Y77AFqFCy8Lr1CD7eEmS+QZtMuim9Pw=","축구","평택시","죽백동","평택시","17864","","2023-04-12","신고","경기도","제이에이 축구클럽","경기도 평택시 죽백2길 19(죽백동)","Y","체육교습업","경기도 평택시 죽백동 408-43"
"부산광역시","N",116,"20220110","정상운영","2022-01-11","없음","46725",261,"","M+ev5UCOcOahlzrAA2PdT1L6TRTc/a7CRFFiYqPcG30=","축구","강서구","명지동","강서구","46725","","2023-02-22","신고","부산광역시","FCMJ 축구클럽","부산광역시 강서구 영강길 140(명지동)","Y","체육교습업","부산광역시 강서구 명지동 223-1"
"경기도","N",117,"20211118","정상운영","2021-12-06","없음","16862",358,"","azWGutYadZhtwjZ8M4gT/w/3zJ6HPKfypsV4svTmhF4=","축구","용인시","상현동","용인시","16862","031-897-6550","2023-05-03","신고","경기도","수지위너스스포츠아카데미 주식회사","경기도 용인시 수지구 심곡로 12-8(상현동)","Y","체육교습업","경기도 용인시 수지구 상현동 345-5"
"서울특별시","N",118,"20221028","폐업","2022-11-03","없음","04377",6174,"","HAhIGpItZSdDHaJUk+bqd2wEt5+t1e3dvnCUjVwfGGw=","축구","용산구","한강로3가","용산구","04377","02-796-7979","2023-03-21","신고","서울특별시","(사) 차범근 축구교실","서울특별시 용산구 한강대로23길 55(한강로3가)","Y","체육교습업","서울특별시 용산구 한강로3가 40-999 용산역"
"경기도","N",119,"20230221","정상운영","2023-02-24","없음","16596",6965,"","","축구","수원시","평동","수원시","16596","","2023-02-24","신고","경기도","에이치케이 풋살파크","경기도 수원시 권선구 매송고색로 903(평동)","Y","체육교습업","경기도 수원시 권선구 평동 130-1"
"인천광역시","N",120,"20210923","정상운영","2023-03-21","없음","21998",238,"스타 6층 (송도동)","","축구","연수구","송도동","연수구","21998","","2023-05-10","신고","인천광역시","예스유소년풋볼아카데미","인천광역시 연수구 테크노파크로111번길 5(송도동)","Y","체육교습업","인천광역시 연수구 송도동 8-12 스타"
"인천광역시","N",121,"20211007","정상운영","2023-03-21","없음","21984",690,"송도 트리플스트리트 D동 6층 603호 (송도동)","","축구","연수구","송도동","연수구","21984","","2023-05-11","신고","인천광역시","이동국FC","인천광역시 연수구 송도과학로16번길 33-4(송도동)","Y","체육교습업","인천광역시 연수구 송도동 176-5 송도 트리플스트리트"
